ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
8540,1970,55,High-Strength,Cable-Stayed,70.40304206,0.52957669,151.0981286,11,211.688107,38.28060306,26.33616404,-16.95720754,8.864373631,29.15443303,10.32713731,60.1642869,80.85519402,19.63748046,10.39895525,49.26436237,84.03901445,6.38908058,25.18864458,35.07915375,0.680493587,2.516353954,6.910925178,322.9713622,443.8757819,453.5796604,4.335560792,30.76567859,133.2204069,0.985073109,4.022078311,5.995391167,409,1006,5859,69,1,4823955,8.805590296,1.338740792,52.02660942,49.87636617,No
8541,1928,97,Normal,Cable-Stayed,75.11882716,0.388302952,146.292627,12,422.3681525,44.50340828,79.58128046,-6.560557434,17.51381058,47.33386698,22.54188672,55.61383248,75.88073563,11.05563238,10.27241263,26.6150928,62.18768584,4.696185373,25.41103351,35.81504542,0.26388908,4.232046791,5.051689907,339.9577553,432.8689922,536.7135451,9.230689948,30.74676984,55.11412081,0.337227232,3.892197579,7.594862711,918,3171,9529,115,1,913976,5.375534168,4.53393833,99.68791816,22.05837887,Yes
8542,2022,3,Self-Consolidating,Suspension,12.81219571,0.258556169,126.5123469,2,470.2270127,5.45984428,8.966692568,-16.9681226,26.90286709,44.99509541,33.89660689,54.31321134,70.10420464,16.86914706,6.578567212,49.49405417,82.8718114,2.448577943,28.52810109,45.37763932,0.019867646,2.062855823,7.191107574,346.7441878,412.1439802,563.9684241,8.200304368,16.5677867,113.9923396,0.600016641,3.931175103,6.477832538,579,1864,9431,97,14,5841172,4.987332773,5.580930613,53.55588919,8.019598649,Yes
8543,2010,15,Self-Consolidating,Cable-Stayed,18.9010235,0.344448259,164.4206085,18,553.4327966,49.00123959,5.22673118,-0.989509981,6.77459934,42.49328184,23.80003562,55.24429917,88.63276228,9.828115274,19.05163733,46.2994601,81.18675408,4.536995865,12.92963036,35.90425383,0.486021299,4.890429316,9.819802053,328.3081661,353.8000186,521.6594315,0.529263137,27.59964499,156.0686822,0.806727778,4.377971588,6.028755746,486,3144,5470,43,16,2681048,6.576550747,4.533564288,92.73564051,7.037007532,No
8544,1902,123,High-Strength,Suspension,40.13573759,0.491154462,16.49275615,8,32.04987902,13.59078368,38.39946096,7.917216406,10.02991634,49.44368999,18.43869909,58.877929,83.88439316,19.98996895,1.046909534,34.12178081,88.62603198,9.130537749,28.27158013,48.8856577,0.728080339,2.917509765,6.353571691,327.2175674,431.6996045,538.1527417,0.747443354,40.31116369,56.1608809,0.302761895,2.991913189,9.630775453,243,2542,8176,89,16,7018816,2.13950055,3.906021508,86.51069242,28.24367997,No
8545,1982,43,Normal,Cable-Stayed,16.65707798,0.396350151,150.6574006,12,761.2269832,43.89032999,48.94115239,-28.88571538,17.8213768,20.78690177,37.55852822,42.49794795,76.69133098,17.77289825,15.29135026,37.9535374,53.23641603,2.907393674,17.86093089,38.34605969,0.626141202,1.742671722,6.999185734,335.8557975,362.7070963,498.711767,6.891125023,17.55486319,193.3556177,0.306862797,3.828343164,7.706347477,148,3870,9117,39,7,943806,2.121481978,8.769240448,51.86890004,42.26342369,No
8546,1909,116,High-Strength,Suspension,98.88307385,0.65818816,120.754325,14,863.3387244,46.83247848,56.90197229,-11.16516564,20.4364796,49.64613637,30.04262275,57.62300393,76.36681212,12.83521725,18.42150209,24.01870862,93.84945841,8.575848843,22.94104285,52.96575961,0.132970219,2.10630121,5.741437252,341.1483596,401.8137101,572.1695815,3.494979646,48.13784491,108.8266511,0.316617049,1.977298177,6.024498889,360,2611,5018,99,19,9413222,8.973622897,7.800932968,91.26842866,75.73395817,Yes
8547,1991,34,Self-Consolidating,Truss,62.23709873,0.691124529,182.4172274,7,150.771939,5.100054505,40.93512886,1.962973293,22.6785965,27.03167944,26.25324913,54.578504,87.79294959,10.76482985,15.42593058,45.89445149,83.08952179,4.265568978,21.51153382,51.8659284,0.841312164,3.291278771,5.291369213,327.4001221,353.9453313,588.1142488,3.019919264,24.81091266,152.9938703,0.262035335,4.954322387,7.63031651,174,2216,8505,87,10,9258856,8.959258079,0.854498066,76.84084329,41.62880046,Yes
8548,1928,97,Self-Consolidating,Truss,53.8609304,0.65605286,187.9110297,9,897.6626623,46.11551408,17.23580104,-2.433105238,9.623943709,21.24987725,37.82013036,51.07865741,73.22713453,18.59226658,2.516864269,27.32615623,93.7105338,7.921890514,21.32324378,47.86262401,0.648750154,1.591155282,5.3169614,315.9735528,441.7471372,505.7225972,0.801225302,16.34481854,108.6910717,0.462384304,3.966687884,6.795469559,411,2940,6063,50,5,7924462,7.624078102,8.58704199,51.31756448,26.15089604,Yes
8549,1978,47,Self-Consolidating,Cable-Stayed,80.69606064,0.267935229,55.85279658,11,852.4030942,42.31453473,37.75519533,-22.71058955,19.94627227,33.4606749,37.27120073,56.55464444,77.45176788,13.60249277,17.38235859,33.76917329,50.07174185,3.74722763,22.70904151,44.52586687,0.501079627,1.379495523,8.510067802,316.7411287,357.0867051,462.8390008,7.787216427,30.63575899,91.53082689,0.964737123,2.816069822,7.371887668,685,1964,5900,115,1,280034,2.031879712,7.497035736,85.74700036,25.62936703,No
8550,1934,91,Self-Consolidating,Cable-Stayed,97.92632861,0.733488256,159.9974162,15,546.8341825,46.50856905,83.07345035,-14.31225145,13.58446575,40.58935729,20.3705598,50.89990413,71.2313006,17.85775107,6.020755159,47.50040491,51.77660696,0.96834734,24.78468494,53.73940569,0.703481761,3.289403339,5.592983681,334.7633414,372.93832,547.5231121,2.227616265,47.72563767,169.3316608,0.199593004,2.976082528,7.300761185,275,1168,7947,33,6,3778090,8.440358671,9.98008811,84.88072938,19.21904055,Yes
8551,1905,120,Normal,Suspension,95.96170001,0.507663588,191.8297582,13,281.984393,12.95970372,36.89244578,-11.26867877,12.90987743,28.85173853,20.47597052,44.1704201,92.98404712,9.103487278,4.801068612,24.44362961,76.91667028,3.901516,24.30392938,31.13431975,0.767309244,3.373152189,9.087324695,320.9966339,390.3257321,571.0138984,2.84175309,45.1569062,92.26559388,0.506983097,2.314842933,5.782910758,299,2321,6867,91,11,1484329,7.140599603,9.951560965,89.95189952,62.18556933,Yes
8552,1911,114,Normal,Suspension,81.37583963,0.902527022,60.66340818,12,215.4147775,39.98484201,61.26884337,-0.201121167,6.572091074,33.4342975,18.82131617,41.96259727,99.2864516,8.883513404,18.8399619,48.76593707,77.01641429,8.927864832,19.47583909,46.26928449,0.858023534,1.021458423,7.67839629,336.7630948,377.6130654,590.0460652,1.505921475,45.82153476,97.82733841,0.039371018,3.971348489,8.837079916,910,2252,6899,92,11,7515839,7.987418622,2.456750291,98.13723024,69.21782068,No
8553,2010,15,High-Strength,Arch,43.94568133,0.620491495,171.7061012,8,494.2341884,26.93686346,69.68328361,-11.63597061,8.099931005,27.1051405,18.50064535,43.67846964,77.9744805,19.482742,9.994476477,34.84108655,79.54452856,4.635226754,12.12031627,59.63552818,0.004377122,4.154180349,9.799373721,328.5026485,397.5311334,459.7484725,8.3944894,34.7153156,159.5846301,0.797579431,1.256075957,5.996512142,199,1659,8182,90,17,4547917,8.148123324,0.568860033,73.62517499,22.84771852,Yes
8554,1937,88,High-Strength,Truss,15.93635424,0.267611735,121.4406349,14,512.1321046,16.59600657,74.58150507,-17.44060239,24.97426911,20.03845369,14.30312145,59.66848386,83.93570565,16.78908296,8.889501266,37.54057911,78.72560256,3.809806185,18.77606231,50.01552669,0.863894628,4.385254422,5.515138653,344.9069264,446.1487854,546.4863429,8.859291763,28.36657897,95.17124889,0.31711587,4.986077855,9.413175686,257,4834,7133,46,3,2891728,7.221503412,7.960856853,97.48801764,23.73584644,Yes
8555,1976,49,High-Strength,Arch,18.853928,0.207374472,85.0490853,3,655.349662,39.02771318,51.35877025,-13.39988638,16.4198802,46.82085328,29.22261579,62.44540524,83.11462066,10.7881751,5.01149632,47.35151056,65.46015025,9.968872687,24.2373647,32.07589333,0.854561443,4.055760479,5.17166842,322.069295,369.7551078,527.5775515,2.404326578,41.08439796,108.389185,0.926470411,1.845868026,8.754238557,208,1046,9311,68,17,5758320,9.880971047,6.981666305,85.35773944,90.67023481,Yes
8556,1992,33,Self-Consolidating,Arch,10.10371067,0.762009834,166.4857856,4,803.6210802,26.29639519,16.94265688,8.675593088,23.72650049,30.86659174,18.99325162,60.17400649,86.2499621,17.86468544,10.45735078,22.15792025,55.21860241,5.300244467,28.24142823,46.00227281,0.994099931,4.773235874,9.360643313,307.7364614,389.4084078,552.9418604,5.124172274,43.61937077,116.6689867,0.809041466,3.45326389,7.737119113,240,1804,5462,62,8,4607753,1.799195651,7.920938996,94.59850776,92.88485268,Yes
8557,1918,107,High-Strength,Beam,10.17125589,0.520408589,175.3568217,2,935.1548713,45.49481094,90.54828173,-28.12923617,25.44006408,24.39506031,23.44516888,40.22932782,81.25324051,1.710471308,9.902549488,39.24960326,96.16306872,0.313306535,19.41719964,37.19711573,0.517655362,3.641839752,9.423163904,326.0868952,372.9710446,592.1952115,5.12455065,15.11068067,115.441323,0.989240074,2.038312908,9.832611783,189,4596,8642,41,5,6915029,1.092615422,1.836539437,78.00025064,89.79494975,No
8558,1966,59,Normal,Suspension,94.2779619,0.430396699,63.70289327,7,798.3180849,36.98291765,29.72934117,-16.64825129,24.83434747,31.55828624,24.2989632,55.90771255,73.96711333,7.746701676,7.048429738,33.42300114,89.65178532,1.163308163,16.66551178,54.08372818,0.310328842,1.394947474,9.352792404,302.7022518,441.8334296,574.4449318,9.540334562,37.71639276,86.51691831,0.993477303,1.336312891,7.17555319,586,1305,9037,101,2,7888238,4.611420176,9.866424611,64.22818537,96.83930692,Yes
8559,1907,118,High-Strength,Beam,93.43152723,0.557743233,160.9479628,2,909.9548693,11.26154223,37.2008095,-22.08093372,29.53042692,20.41975268,30.09657628,40.38796127,77.44774067,6.553219742,6.750606319,23.65579394,80.39510437,3.099715429,22.91711594,42.23118818,0.330110806,3.2500285,6.958976894,321.3129133,444.5973638,548.7159614,9.872379432,27.79303461,57.33870245,0.855038035,1.248298726,5.482168897,817,2100,6865,62,19,6498796,2.602291744,7.416202948,52.51168466,56.04589747,No
8560,1907,118,High-Strength,Beam,70.07984197,0.257914315,19.43568162,3,504.3748144,16.28435619,78.50893925,-13.97986046,11.48165949,22.41169084,34.75289696,41.93689547,93.90860437,17.64121444,5.410695194,34.44855222,76.27277639,8.488987784,12.80856612,54.89042537,5.59E-06,3.855563131,7.269157579,345.9106838,419.3789914,579.6939368,0.022699281,17.75242941,69.87400144,0.295341157,1.200214373,7.432089051,740,3830,6482,64,13,3017450,7.069851171,5.750147392,66.2493682,90.97468725,Yes
8561,2018,7,Normal,Arch,75.40090518,0.513587468,89.35589072,11,48.49574798,16.90400886,77.53476251,-6.569859763,6.819399443,36.72249061,39.06907298,42.1773135,87.94076876,9.397365315,14.58773456,23.90574936,70.01150829,4.74862488,19.12710046,33.67499674,0.545319013,3.900303227,9.985818408,345.5160743,430.6079407,584.8619431,1.373731649,38.64696695,199.5075259,0.356759144,1.563353882,7.090598955,467,1016,6061,45,17,899346,7.964329475,0.050469759,65.94063491,40.71999043,Yes
8562,2021,4,Normal,Beam,56.1887611,0.451759807,23.25919997,13,61.3118787,20.48225406,90.15665988,-22.22871221,18.06629892,26.76106792,23.17824062,43.17085374,72.06815864,9.357273647,17.63802679,33.40604934,65.27159636,0.483702433,14.63970577,37.63257034,0.701624759,3.088058434,8.969758626,340.1893246,377.3690069,492.4137319,8.910932737,40.18343916,59.39705996,0.10886697,4.574702315,8.362591003,397,2110,7692,72,6,2869767,3.198943507,6.866092662,55.0523889,74.57956619,Yes
8563,1983,42,Self-Consolidating,Suspension,31.40580305,0.840151312,65.82877136,6,275.8026504,34.99026932,8.206076013,-12.94020494,29.08299335,39.65749777,35.61491337,41.14147846,76.49147164,2.186838013,11.96422299,20.10461591,57.80557474,2.038566414,14.72128626,53.53787627,0.552102696,2.319261515,7.83765721,308.488824,382.6931053,464.8744673,7.7900739,35.48905618,152.0046836,0.378201233,1.276278818,5.227610076,405,1544,8451,53,7,8619029,8.523205435,3.011999075,96.16056737,42.23616112,Yes
8564,1946,79,Normal,Arch,92.29465442,0.339883206,190.5693395,10,617.8463548,45.24496537,88.07851168,3.114069086,10.05544148,33.56832963,25.9910075,41.90796069,82.00310279,12.11126014,10.75744661,46.28286023,78.00594304,1.323152628,18.74010791,36.58026176,0.364162921,3.983406871,7.365722798,302.0270001,393.8176922,504.0756194,4.796421447,42.77255261,122.6742162,0.598909284,2.085878758,9.872903448,826,3765,9587,66,5,5684364,1.008465323,2.568318668,86.77271465,99.66143378,No
8565,1903,122,Normal,Suspension,34.99223206,0.805053523,149.6001152,13,341.8719085,31.71651157,80.26142006,-4.315050691,18.59738083,22.14571019,38.02974481,61.72809084,89.38458572,9.408040513,14.91085143,36.28943196,84.61982912,7.788649263,20.35613434,44.92975169,0.462194004,1.999845901,8.106471791,310.0109267,379.6561018,452.1465305,2.210731111,22.0964018,61.93491381,0.088024694,2.778661664,8.585410297,630,4640,8170,88,16,1245186,3.259348586,8.717769062,70.2316004,75.20372678,No
8566,1950,75,High-Strength,Cable-Stayed,76.57041349,0.600322026,153.5639086,9,174.4822675,38.83107702,54.88400473,-2.83027891,15.24016336,35.88138957,32.80572297,54.73421694,93.54969977,3.084686895,11.54643966,48.66783034,81.55899497,2.4984015,27.32089956,52.83892748,0.600951748,2.537660903,8.000079918,340.4420302,374.3978112,507.4147193,3.772947038,11.92429322,149.3050781,0.214287417,3.043748291,9.831852909,441,2569,6336,75,18,530148,4.835841319,6.939838894,98.9207609,94.46369453,Yes
8567,1984,41,Normal,Beam,32.08921163,0.265510359,35.55241271,11,851.9901457,19.25298035,20.15115585,7.614569822,20.59264723,39.00381205,30.57481021,68.65288155,87.52388729,16.3560259,6.181232444,32.44285078,50.02587687,4.229590063,19.49800019,34.11529254,0.056734887,1.496482347,9.21064555,349.0859938,365.9475025,493.7472827,6.631422559,15.85449579,140.1004056,0.712096793,4.013647646,8.179880637,583,4025,7593,112,2,6407233,5.834733063,5.886807178,80.25006124,23.87292346,Yes
8568,1966,59,Self-Consolidating,Arch,88.31335762,0.975742839,119.9503218,15,985.1448242,28.51091627,56.77440205,-13.6415705,15.90504294,36.72939421,22.53124681,56.81557681,96.98183831,12.03453096,8.689713525,47.81101168,52.56872948,5.636757321,26.43047307,34.8034756,0.464836312,4.355398748,5.936085057,336.926645,433.1985661,540.8634101,4.189068125,18.4040307,58.56629085,0.201555642,1.375585733,9.219241902,427,3670,5454,106,16,9954713,4.892705662,1.919969508,51.49082222,5.087142102,Yes
8569,1944,81,High-Strength,Truss,68.6115491,0.787367719,83.87873103,16,26.47511143,27.68568546,23.42461966,9.920398027,29.71229187,27.65088681,19.10774549,69.08780587,94.15053023,18.78750114,8.149547865,36.2624187,88.81873386,8.352498914,28.57337335,43.91274947,0.422358799,4.521483614,6.771114249,344.0110552,414.0946693,533.4149252,1.126386507,39.42797235,111.8318434,0.0205707,2.238699777,9.028496899,689,3556,5161,36,17,1188403,5.133502352,0.203089123,73.45473565,41.83722103,No
8570,1907,118,Self-Consolidating,Suspension,67.84255185,0.408075414,149.4942294,9,98.52985147,36.54769211,96.67092232,-14.71822139,24.48270024,20.83732506,34.2068333,49.00927492,84.29440497,10.12272646,8.337630365,20.27787673,77.89493743,3.832165833,26.25356986,46.72893209,0.352524871,1.077782529,6.646191415,327.1749355,357.4866221,503.8728764,8.842239089,22.77383116,142.6952669,0.18126608,3.16051447,9.107646433,455,2844,5836,55,16,2426591,4.26876913,3.059142263,69.38227688,86.13846082,No
8571,1986,39,Normal,Beam,18.76305131,0.665402631,39.84628479,10,504.3453679,28.3081525,72.33717918,-22.69263634,24.32428947,32.56521745,27.41965788,52.93792515,91.87221029,12.57545292,12.06358348,36.68873212,83.9005446,0.588487944,23.43912076,35.91349445,0.778635614,3.784072771,9.918839275,344.6440227,385.1534205,468.6840845,2.533301193,10.58772683,152.0472224,0.071156449,3.153276555,9.145100775,743,3980,9996,49,1,8932531,9.646821251,2.820209556,85.65600369,91.72701849,Yes
8572,1915,110,Self-Consolidating,Suspension,47.75220129,0.919948424,63.56503759,6,344.2905754,20.04141338,61.64243012,2.299589473,14.17305355,39.78303744,12.34486136,59.12017998,74.84977642,7.009036303,10.6407004,31.37974597,83.46480915,0.652451409,23.27558658,53.29806923,0.609157952,4.58830104,9.156474017,316.9717478,412.9816752,594.2974396,3.255348476,22.74175785,176.0186737,0.980264122,1.76922622,7.851692043,731,1873,7315,89,13,8039676,6.083621548,4.176968117,70.06754919,54.64681455,No
8573,1976,49,Self-Consolidating,Suspension,57.24176568,0.944645574,180.7288272,2,784.3297022,15.97583313,82.26954361,-9.601162813,24.13051645,22.09684925,23.05294801,58.62395146,80.43510195,10.57152932,0.847921499,47.52250773,88.61945437,1.39428886,28.56920687,48.83608758,0.966185267,2.163697548,9.079090736,306.5036548,375.102418,595.2395104,8.433113031,43.96805825,135.5128099,0.320409516,1.944771723,6.851579644,215,2012,6009,43,7,2484555,9.927866272,4.238387969,64.13801732,58.32891671,Yes
8574,1966,59,Normal,Cable-Stayed,36.46326596,0.784926432,42.25812715,12,657.7591819,16.4617677,55.58248533,-16.20203559,18.04436404,47.51349873,14.35170708,40.08858312,70.64013137,6.890776409,1.859214853,46.46721172,61.7127412,8.280438266,24.96171858,49.64970264,0.278619483,3.232971204,6.864864191,333.731834,441.4375957,474.5172356,8.041747731,38.43379297,134.4261708,0.145162685,4.943584425,8.362326772,330,2816,7106,71,12,8395732,3.545958254,5.049616835,63.92343927,93.29459888,No
8575,2011,14,Normal,Suspension,89.28771507,0.782136124,130.1582821,5,77.82526187,49.13979923,10.72468399,-20.14703591,26.4320624,30.26999589,10.82742902,55.056776,92.25977724,1.998800108,0.062663127,39.30579165,68.6564469,4.247993053,13.56208438,44.77751814,0.347214534,4.19598182,7.595204857,307.5225827,449.5774637,503.7434977,0.24967143,14.18250153,108.3072145,0.13332891,1.021053605,5.147738768,138,1544,5702,41,0,2053905,5.049162418,3.785668138,58.00319538,30.44085881,Yes
8576,1908,117,High-Strength,Cable-Stayed,85.39029474,0.421888998,69.87885705,7,549.4343788,21.0864419,29.60780978,2.859679491,24.55476146,30.37806781,39.76491624,53.25985523,97.94187783,1.598774971,17.89028749,32.28047871,93.64020994,7.00115948,23.024385,55.2136298,0.482144694,2.789387076,9.117135912,345.3783591,444.413256,518.4115973,1.839087673,37.30821144,56.449845,0.743242347,3.934239407,6.852596091,875,4965,7415,58,9,8843972,2.994902544,8.576977849,60.73882938,98.22544279,No
8577,1959,66,High-Strength,Cable-Stayed,54.42588211,0.991809561,25.55820437,18,343.1672197,41.29718437,98.26031742,-7.440079373,21.75359322,29.99802703,26.2707142,46.37515279,81.32889008,6.80816385,7.83969542,47.1209397,70.83944538,7.536941371,17.8170002,33.69881734,0.077599944,1.805919814,8.224383268,318.2060069,383.0684617,533.1243249,5.221025251,40.75968802,135.4891382,0.297260402,3.329130873,7.907441009,142,2160,6858,91,14,4565913,6.124260938,1.717804939,95.83774609,74.01614702,Yes
8578,1977,48,High-Strength,Cable-Stayed,40.60280824,0.394784964,52.49965432,5,965.4614971,8.211488093,85.82723367,-5.023486579,11.02884466,46.99354445,34.37195566,61.98584327,79.26481047,1.846217761,9.378243533,24.55476068,76.46783777,8.209498583,11.8755782,43.43877661,0.304857733,1.099908901,9.791346934,309.1980879,390.0657605,502.5382671,6.231708526,23.57257067,189.5371806,0.792622548,2.56982779,5.270593576,600,1149,5961,60,1,6730305,4.598385939,2.025507012,60.54327591,62.54820386,No
